Name;Passport;City from;City to;Date from;Date to;Train;Seat;Cost;Card 
Исраилов Николай Викторович;2154258889;Краснодар;Челябинск;2023-12-29 20:00:00;2024-01-03 23:00:00;453;4-97;4499;2195393063227346
Савоськин Константин Николаевич;7166267149;Ростов-на-Дону;Челябинск;2024-03-30 15:00:00;2024-04-06 16:00:00;788;6-4;29530;5469352863423794
Карнышев Артём Андреевич;9502923230;Самара;Новосибирск;2024-01-25 21:00:00;2024-01-30 15:00:00;402;7-18;3714;5213243708453461
Косынская Яна Эдуардовна;1782943220;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;8-28;5465;4377731814347707
Дзюбинский Денис Сергеевич;8588399653;Ростов-на-Дону;Воронеж;2023-05-12 10:00:00;2023-05-14 00:00:00;368;4-38;4251;4377737858071310
Чупукова Дарья Максимовна;7770282485;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;3-45;8214;2216246415292500
Забываева Раиса Эдуардовна;5733811970;Ростов-на-Дону;Омск;2024-01-24 11:00:00;2024-01-31 08:00:00;237;10-27;3724;4377738442071682
Плужникова Оксана Егоровна;7185941983;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;2-33;5552;5469356803904465
Радеев Станислав Николаевич;4016651954;Челябинск;Новосибирск;2023-06-03 02:00:00;2023-06-08 17:00:00;413;4-11;3926;5154299468140315
Цапыгин Денис Леонидович;9289410603;Самара;Новосибирск;2024-01-25 21:00:00;2024-01-30 15:00:00;402;5-16;3049;5154298712165742
Мумский Константин Юриевич;2937552700;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;10-95;14770;5213241460331889
Сенедина Катерина Кирилловна;6514223370;Челябинск;Воронеж;2023-08-09 07:00:00;2023-08-15 10:00:00;403;7-5;2847;4105840935808223
Тютликов Григорий Михаилович;5890956162;Ростов-на-Дону;Омск;2024-01-24 11:00:00;2024-01-31 08:00:00;237;10-47;4425;4377736494281521
Габлин Руслан Михаилович;2635443131;Нижний Новгород;Уфа;2023-05-05 18:00:00;2023-05-08 02:00:00;298;4-23;3475;5213247793086757
Скитев Руслан Яковлевич;5641207376;Уфа;Нижний Новгород;2023-11-20 14:00:00;2023-11-26 12:00:00;467;7-83;3157;5154295960843724
Думилина Людмила Ивановна;8476102277;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;4-26;4443;4105849133617603
Петунин Руслан Михаилович;8159943033;Казань;Пермь;2024-05-01 17:00:00;2024-05-04 22:00:00;144;5-96;2504;2195395857639954
Конорашева Светлана Дмитриевна;6300922564;Казань;Пермь;2024-05-01 17:00:00;2024-05-04 22:00:00;144;1-53;3626;2216246122603207
Тунчасов Вадим Юриевич;9063656486;Пермь;Самара;2023-05-22 15:00:00;2023-05-27 09:00:00;331;4-62;2626;2279017951615344
Соколихина Ева Аркадьевна;6630296184;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;7-7;3383;4377736038954111
Тжигалина Светлана Василевна;3727974431;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;8-44;4818;2279015833761531
Шуйнов Степан Кириллович;8195021943;Пермь;Москва;2023-09-01 20:00:00;2023-09-08 00:00:00;549;6-2;5057;2216242470910724
Галянин Евгений Вадимович;3691804634;Ростов-на-Дону;Омск;2024-01-24 11:00:00;2024-01-31 08:00:00;237;10-71;6207;5469355046808711
Отовский Василий Тимофеевич;2868435608;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;9-82;3536;2195396349792236
Бромбалова Наталия Василевна;2727377124;Казань;Уфа;2024-03-03 09:00:00;2024-03-05 07:00:00;582;8-85;5689;2216240904981311
Городаева Екатерина Богдановна;7259285760;Челябинск;Самара;2023-12-03 03:00:00;2023-12-07 12:00:00;193;1-5;6330;5469356370363415
Боровицкий Яков Михаилович;6229514011;Ростов-на-Дону;Воронеж;2023-11-27 22:00:00;2023-12-02 23:00:00;138;1-30;2801;5154291076317347
Ленов Борис Алексеевич;8292070294;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;5-70;3991;2279016225730433
Халуев Пётр Вадимович;9524671081;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;1-100;3098;5213243146045880
Тихонина Галина Валерьевна;5012285027;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;3-4;11860;5213249809273857
Дзучкоева Виолетта Михайловна;1299073542;Уфа;Волгоград;2024-03-08 12:00:00;2024-03-13 12:00:00;283;7-53;5548;2279018685359823
Семикатов Максим Антонович;8062629898;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;6-30;5165;5213249515189726
Смоликов Алексей Кириллович;7092045176;Казань;Уфа;2024-03-03 09:00:00;2024-03-05 07:00:00;582;8-43;3920;2279019229543580
Гогарев Николай Андреевич;4575290440;Казань;Самара;2023-10-12 06:00:00;2023-10-15 04:00:00;238;6-79;5710;5154294050446910
Соев Никита Евгеньевич;5901156197;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;4-80;5035;5213247135509969
Архиперков Иван Алексиевич;3232591658;Ростов-на-Дону;Омск;2024-01-24 11:00:00;2024-01-31 08:00:00;237;7-77;6171;2216242656870768
Кутелев Валентин Олегович;9636878906;Санкт-Петербург;Екатеринбург;2023-07-29 02:00:00;2023-08-03 23:00:00;375;1-20;4527;2279012579175719
Суминкова Елена Валерьевна;2248881579;Санкт-Петербург;Екатеринбург;2023-07-29 02:00:00;2023-08-03 23:00:00;375;6-36;2357;5469356390465663
Абалмазов Юрий Тимофеевич;1175391181;Нижний Новгород;Уфа;2023-05-05 18:00:00;2023-05-08 02:00:00;298;6-49;4677;2195391518016958
Фимин Роман Тимофеевич;9237995094;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;6-20;4156;5154291338739153
Самофатов Виктор Евгеньевич;4991297389;Пермь;Москва;2023-09-01 20:00:00;2023-09-08 00:00:00;549;7-52;4190;4105844904534825
Блушинский Степан Юрьевич;6908778601;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;10-27;4585;2279013011352020
Лапщенкова Виолетта Сергеевна;5605116433;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;1-70;4255;4377738386731888
Каковкина Ольга Валерьевна;3607596453;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;3-35;3036;5213243792634066
Верховцева Алла Борисовна;8056510138;Самара;Казань;2023-05-28 18:00:00;2023-06-03 11:00:00;41;10-14;2786;2279019163070071
Гуликова Алёна Игоревна;1934002501;Самара;Волгоград;2023-10-26 15:00:00;2023-10-28 05:00:00;710;6-41;9561;5469353758859060
Свяшкова Инна Михайловна;9741632763;Самара;Казань;2023-05-28 18:00:00;2023-06-03 11:00:00;41;9-88;2379;2195396840815768
Немчин Артём Борисович;7661266780;Краснодар;Нижний Новгород;2023-09-25 11:00:00;2023-09-26 22:00:00;95;7-59;3111;5213247295296856
Паначев Леонид Игоревич;7494638496;Самара;Волгоград;2023-10-26 15:00:00;2023-10-28 05:00:00;710;10-26;7173;5154298766775220
Сарафонова Алина Ивановна;7925715278;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;1-30;3008;5469351269131842
Умаханова Марина Сергеевна;4403447017;Пермь;Москва;2023-09-01 20:00:00;2023-09-08 00:00:00;549;8-38;3562;5154290756202357
Коробкина Карина Игоревна;8156403915;Пермь;Москва;2023-09-01 20:00:00;2023-09-08 00:00:00;549;7-43;3961;4279663817239517
Кальбов Олег Романович;8726234887;Самара;Волгоград;2023-10-26 15:00:00;2023-10-28 05:00:00;710;1-46;14471;2195397176894554
Корянин Руслан Михаилович;2890870058;Ростов-на-Дону;Челябинск;2024-03-30 15:00:00;2024-04-06 16:00:00;788;9-12;13292;2216242538679342
Основин Леонид Андреевич;7231418563;Волгоград;Пермь;2023-05-14 04:00:00;2023-05-17 21:00:00;597;4-2;3627;5469354864678345
Чубарикова Валерия Вадимовна;1600773320;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;10-7;3454;2216248907355430
Коренецкий Федор Вадимович;1336110465;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;3-2;4408;5213243675520574
Хлупнова Наталья Олеговна;1327293456;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;4-74;3868;5469357697806125
Лещишин Анатолий Михаилович;1781029291;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;8-33;2246;2195394649761651
Осколова Жанна Федоровна;6414359891;Челябинск;Воронеж;2023-08-09 07:00:00;2023-08-15 10:00:00;403;5-1;3111;2216249605856676
Катанугин Иван Сергеевич;7347404137;Казань;Самара;2023-10-12 06:00:00;2023-10-15 04:00:00;238;10-21;6302;2216241143920385
Какаев Валентин Олегович;9008381943;Самара;Волгоград;2023-10-26 15:00:00;2023-10-28 05:00:00;710;6-17;10800;2216240608527266
Годневский Александр Юриевич;9385301230;Пермь;Ростов-на-Дону;2023-11-13 13:00:00;2023-11-20 16:00:00;145;4-48;3525;5213244862727400
Галимзянов Степан Адамович;3392466415;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;3-53;6724;2279017935072837
Артеникова Алёна Богдановна;5147291254;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;3-40;5935;4377735195400117
Чемулова Инна Эдуардовна;6629505206;Краснодар;Челябинск;2023-12-29 20:00:00;2024-01-03 23:00:00;453;3-88;4558;4377731012596437
Якубенова Дарья Михайловна;8371998242;Казань;Пермь;2024-04-26 14:00:00;2024-04-29 10:00:00;771;9-29;19076;2279017525094981
Эрина Карина Евгеньевна;1072966378;Ростов-на-Дону;Воронеж;2023-05-12 10:00:00;2023-05-14 00:00:00;368;2-54;4461;4377736998980236
Хлопянова Полина Максимовна;6878114532;Санкт-Петербург;Екатеринбург;2023-07-29 02:00:00;2023-08-03 23:00:00;375;2-6;3443;2195396508157079
Уваровский Кирилл Игоревич;4825111657;Челябинск;Новосибирск;2023-06-03 02:00:00;2023-06-08 17:00:00;413;3-44;4110;2195397593814646
Алатаруев Семён Алексеевич;7636764003;Самара;Казань;2023-05-28 18:00:00;2023-06-03 11:00:00;41;10-68;3507;2279016032028588
Мышелов Никита Юрьевич;1112776546;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;5-61;4112;2279015643472863
Легкоева Алла Олеговна;8814454166;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;9-4;3415;2216242369543789
Шеломенцев Тарас Евгеньевич;5340532758;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;4-66;5493;5213247284810955
Форонина Маргарита Леонидовна;4239536195;Уфа;Нижний Новгород;2023-11-20 14:00:00;2023-11-26 12:00:00;467;5-42;4148;4105841362322038
Итин Андрей Борисович;6856510446;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;7-6;5217;4279665394317147
Агиткова Галина Никитична;9250007639;Самара;Новосибирск;2024-01-25 21:00:00;2024-01-30 15:00:00;402;1-13;2387;4105849126634446
Щелушкин Константин Игоревич;6246257254;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;4-9;4450;2279018687910010
Сеськутова Кира Вадимовна;6681614977;Волгоград;Пермь;2023-05-14 04:00:00;2023-05-17 21:00:00;597;3-5;5559;2279010467052442
